,,open,high,low,close,volume,value,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_60,EMA_60,SMA_120,EMA_120,SMA_50,SMA_200,Signal,RSI_7,RSI_14,RSI_21,STOCHk_14_3_3,STOCHd_14_3_3,MACD,Signal_Line,MACD_Histogram,Middle_Band,Upper_Band,Lower_Band
hourly,2024-03-12 18:00:00,101297000.0,101455000.0,101190000.0,101207000.0,226.28975301,22921498043.42565,101295600.0,101270460.43751389,101257800.0,101159631.61961251,100963850.0,100766505.2126862,98829050.0,99135586.72341532,97100308.33333333,97486559.35756245,99252820.0,,0,53.75592777374224,58.20418605231572,59.73388474041029,68.23232323232325,69.76992143658813,604446.1961190104,686019.0761061955,-81572.879987185,100963850.0,101892491.17482509,100035208.82517491
hourly,2024-03-12 19:00:00,101288000.0,101297000.0,100850000.0,101113000.0,215.46951592,21782099501.93851,101345200.0,101217973.62500927,101275600.0,101151153.14331934,100952350.0,100799504.71623988,98914700.0,99200419.94559841,97156216.66666667,97546500.52520606,99327080.0,,0,51.29545261974793,57.04932764563608,58.947211759133936,60.89225589225591,67.76655443322113,561073.2977092415,661029.9204268047,-99956.62271756318,100952350.0,101866809.81178507,100037890.18821493
hourly,2024-03-12 20:00:00,101113000.0,101600000.0,101060000.0,101176000.0,230.39571889,23342180924.69902,101268400.0,101203982.41667286,101209000.0,101155670.7536249,100976850.0,100835361.40993132,99001866.66666667,99265193.06213616,97212541.66666667,97606492.25206217,99390740.0,,0,52.9783213349378,57.65573780586754,59.324186040481344,55.948854599161365,61.69114457458019,525723.3254769742,633968.6014368386,-108245.27595986438,100976850.0,101887511.59293322,100066188.40706678
hourly,2024-03-12 21:00:00,101176000.0,101785000.0,100817000.0,101456000.0,442.3714941,44817574412.22338,101249800.0,101287988.2777819,101205800.0,101210276.07114764,100999650.0,100894469.84708072,99088550.0,99337022.79780382,97273583.33333333,97670120.47930081,99462260.0,,0,60.12278757633972,60.33610346007899,60.99562000375658,58.24657619136148,58.362562227592925,514372.51161435246,610049.3834723415,-95676.871857989,100999650.0,101935244.21590969,100064055.78409031
hourly,2024-03-12 22:00:00,101456000.0,101563000.0,101109000.0,101547000.0,333.23223844,33790214343.27471,101299800.0,101374325.51852128,101280000.0,101271498.60366623,101037000.0,100956615.57593018,99165700.0,99409481.06672828,97333391.66666667,97734201.13253552,99537400.0,,0,62.29499272479533,61.19580208001219,61.53499575157553,63.71329269223358,59.30290782758548,506876.8880853504,589414.8843949432,-82537.99630959285,101037000.0,101998323.64888018,100075676.35111982
hourly,2024-03-12 23:00:00,101547000.0,102350000.0,101183000.0,101256000.0,614.64566812,62456312755.16075,101309600.0,101334883.67901419,101302600.0,101268680.67572692,101069800.0,100985128.37822254,99244333.33333333,99470022.67109783,97389900.0,97792412.68406387,99597820.0,,0,51.77340739549413,56.94525641916432,58.80457216650081,60.443298771932916,60.801055885176,472014.1985616535,565934.7472282853,-93920.5486666318,101069800.0,102012936.4471254,100126663.5528746
hourly,2024-03-13 00:00:00,101256000.0,101419000.0,100700000.0,101028000.0,332.75624241,33649489570.23551,101292600.0,101232589.1193428,101318900.0,101224920.55286747,101111300.0,100989211.3898204,99313133.33333333,99521103.89499626,97442600.0,97845893.46614547,99664440.0,,0,44.84918172709465,53.79263093702799,56.73357658681667,47.33922537338099,57.16527227918251,421133.01219908893,536974.4002224461,-115841.38802335714,101111300.0,101961367.76200582,100261232.23799418
hourly,2024-03-13 01:00:00,101028000.0,101149000.0,100000000.0,100206000.0,581.33591338,58363166324.78099,101098600.0,100890392.74622855,101183500.0,101039662.27052793,101117800.0,100914619.82888512,99363500.0,99543559.50499637,97487766.66666667,97884903.49149844,99714020.0,,0,28.70286484960635,44.27560979838922,50.05964009228358,26.057120950737993,44.61321503201731,310896.948670581,491758.9099120731,-180861.96124149213,101117800.0,101935923.55263127,100299676.44736873
hourly,2024-03-13 02:00:00,100206000.0,100570000.0,99000000.0,100570000.0,789.44086819,78725749782.72668,100921400.0,100783595.16415237,101085600.0,100954269.13043194,101111000.0,100881798.89280082,99420783.33333333,99577213.2917178,97535075.0,97929285.25196955,99769160.0,,0,39.8839887597849,48.6113173645702,52.649551275428564,28.057389876380046,33.817912066833024,250023.71429730952,443411.87078912044,-193388.15649181092,101111000.0,101945629.44819307,100276370.55180693
hourly,2024-03-13 03:00:00,100570000.0,100860000.0,100105000.0,100770000.0,229.59085061,23083727691.77732,100766000.0,100779063.44276826,101032900.0,100920765.65217158,101105200.0,100871151.37920074,99481466.66666667,99616321.05264507,97583825.0,97976239.21474692,99826240.0,,0,45.3753205401323,50.8730823144406,54.0250874800095,36.155816661374,30.090109162830686,215436.15216100216,397816.7270634968,-182380.5749024946,101105200.0,101947985.25703484,100262414.74296516
hourly,2024-03-13 04:00:00,100785000.0,100980000.0,100427000.0,100485000.0,143.49161297,14451432313.66635,100611800.0,100681042.29517885,100960700.0,100841535.53359492,101109250.0,100834375.0573721,99537466.66666667,99644802.32960752,97630575.0,98017706.33516434,99876560.0,,0,39.3930172468555,47.65436928038089,51.77463853072244,48.00995024875624,37.40771892883677,163147.47923757136,350882.8774983117,-187735.39826074033,101109250.0,101938517.49541324,100279982.50458676
hourly,2024-03-13 05:00:00,100547000.0,100585000.0,100001000.0,100509000.0,197.75503901,19823259446.41249,100508000.0,100623694.86345257,100900300.0,100781074.52748676,101087950.0,100803386.95666999,99589283.33333333,99673136.67945644,97678941.66666667,98058884.74284759,99930140.0,,0,40.168005946001,47.95300443935783,51.95161201007377,47.40298507462688,43.85625066158571,122235.86963388324,305153.475925426,-182917.60629154276,101087950.0,101956992.4191703,100218907.5808297
hourly,2024-03-13 06:00:00,100517000.0,100697000.0,100100000.0,100474000.0,202.23052095,20303688822.75002,100561600.0,100573796.57563505,100830100.0,100725242.79521643,101019550.0,100772016.77032048,99630633.33333333,99699394.49324475,97729158.33333333,98098804.00329639,99983600.0,,0,39.31272374764252,47.52716693025159,51.66131387447007,44.45771144278609,46.623548922056415,85997.59009100497,261322.29875854182,-175324.70866753685,101019550.0,101853328.58350845,100185771.41649155
hourly,2024-03-13 07:00:00,100475000.0,100991000.0,100306000.0,100882000.0,219.7347901,22127483683.49701,100624000.0,100676531.05042337,100772700.0,100753744.10517707,100989250.0,100782491.36362329,99680666.66666667,99738168.44428591,97783483.33333333,98144807.24291132,100043240.0,,0,52.9402659840472,52.790210402246835,54.75580673771851,48.407960199005,46.75621890547267,89172.7546646297,226892.38993975942,-137719.63527512972,100989250.0,101794920.65884757,100183579.34115243
hourly,2024-03-13 08:00:00,100882000.0,101265000.0,100757000.0,101200000.0,210.81754661,21308528802.35917,100710000.0,100851020.70028225,100738000.0,100834881.54059942,101009000.0,100822254.09089726,99737500.0,99786097.34775195,97842983.33333333,98195306.2967475,100110420.0,,0,60.91999659354482,56.45611578118521,57.008162096719694,55.28358208955226,49.38308457711446,116011.72685576975,204716.25732296152,-88704.53046719177,101009000.0,101815018.93669899,100202981.06330101
hourly,2024-03-13 09:00:00,101200000.0,101350000.0,100909000.0,101297000.0,296.88950412,30020868951.8112,100872400.0,100999680.46685484,100742100.0,100918903.07867225,101022350.0,100867467.98700228,99788533.33333333,99835635.13962892,97899525.0,98246573.96126409,100191160.0,96173305.0,1,63.144014087560315,57.53921076923749,57.68288282083227,63.47263681592042,55.7213930348259,143455.2323974669,192464.0523378626,-49008.81994039571,101022350.0,101838612.92848727,100206087.07151273
hourly,2024-03-13 10:00:00,101296000.0,101687000.0,101114000.0,101561000.0,282.88704912,28692987952.53604,101082800.0,101186786.97790325,100795400.0,101035647.9734591,101057150.0,100933518.65490684,99852933.33333333,99892204.47931321,97959241.66666667,98301357.8627308,100272480.0,96213185.0,1,68.7846800206478,60.424458582789704,59.49932585346518,70.22885572139306,62.995024875621915,184381.56599970162,190847.55507023045,-6465.989070528827,101057150.0,101903941.90882039,100210358.09117961
hourly,2024-03-13 11:00:00,101563000.0,101650000.0,101341000.0,101359000.0,192.54873369,19549489946.67595,101259800.0,101244191.31860217,100910700.0,101094439.25101198,101047100.0,100974040.68777286,99913466.66666667,99940296.13572916,98015866.66666667,98351897.4021898,100366700.0,96255685.0,1,60.51682733248577,57.22055631317808,57.51583642757735,71.81094527363184,68.50414593698179,198231.18274217844,192324.28060462006,5906.902137558383,101047100.0,101873283.84598708,100220916.15401292
hourly,2024-03-13 12:00:00,101387000.0,101650000.0,101303000.0,101515000.0,194.45432183,19742514519.09983,101386400.0,101334460.87906812,101005200.0,101170904.84173706,101045400.0,101025560.62227067,99975166.66666667,99991925.77062328,98072958.33333333,98404180.08975692,100458200.0,96293295.0,1,64.37495383167408,59.02738942428502,58.63404653008186,73.98009950248759,72.00663349917085,219267.42169721425,197712.90882313892,21554.512874075328,101045400.0,101867364.62979446,100223435.37020554
hourly,2024-03-13 13:00:00,101515000.0,101766000.0,101455000.0,101723000.0,192.15022872,19532660185.61143,101491000.0,101463973.91937876,101100500.0,101271285.77960303,101066700.0,101091983.42014965,100038616.66666667,100048682.30273399,98132900.0,98459036.61719896,100554980.0,96330075.0,1,69.07554049463361,61.370157337611474,60.10416369456313,81.3126486152031,75.70123113044086,249842.62405005097,208138.85186852133,41703.77218152964,101066700.0,101936786.28731294,100196613.71268706
hourly,2024-03-13 14:00:00,101723000.0,101744000.0,101520000.0,101694000.0,161.39706521,16403216386.00582,101570400.0,101540649.27958585,101221400.0,101348142.9105843,101091050.0,101149318.33251634,100100700.0,100102627.14526731,98193375.0,98512507.08633617,100648860.0,96366260.0,1,67.6241643119792,60.847761648429774,59.79307533399637,90.30566617383079,81.86613809717385,268636.9549640715,220238.47248763137,48398.48247644014,101091050.0,102003876.83548445,100178223.16451555
hourly,2024-03-13 15:00:00,101694000.0,102497000.0,101670000.0,102496000.0,445.20468277,45481442038.60384,101757400.0,101859099.5197239,101420100.0,101556844.19956896,101160200.0,101277573.72941954,100178466.66666667,100181098.38640608,98255841.66666667,98578349.94441326,100761380.0,96404040.0,1,80.70478733551289,68.76603544519037,65.04642674252776,98.60459190548137,90.0743022315051,344277.6762789041,245046.31324588592,99231.36303301816,101160200.0,102268609.88048624,100051790.11951376
hourly,2024-03-13 16:00:00,102496000.0,103301000.0,102383000.0,103178000.0,700.30067374,72063660023.35335,102121200.0,102298733.01314929,101690500.0,101851599.79964732,101260300.0,101458566.70757006,100268083.33333333,100279357.45570424,98326008.33333333,98654377.21805933,100893940.0,96442430.0,1,86.2259078098801,73.64693378037396,68.6982030895514,97.88036481899832,95.59687429943683,454021.5157559961,286841.35374790797,167180.16200808814,101260300.0,102689807.54862665,99830792.45137335
hourly,2024-03-13 17:00:00,103177000.0,104589000.0,103177000.0,104586000.0,1171.82927301,122023037666.48843,102735400.0,103061155.34209953,102060900.0,102348763.47243871,101416800.0,101756417.4973253,100379516.66666667,100420558.85059917,98408783.33333333,98752420.56982695,101039860.0,96489605.0,1,91.8457701162758,80.44207385859727,74.47824194706683,98.72624778824564,98.40373483757513,647148.210323453,358902.725063017,288245.48526043596,101416800.0,103480966.61914212,99352633.38085788
hourly,2024-03-13 18:00:00,104567000.0,104865000.0,103499000.0,103964000.0,684.4805527,71306290126.1853,103183600.0,103362103.5613997,102337300.0,102642442.84108621,101537650.0,101966663.44996098,100481566.66666667,100536737.24894017,98486983.33333333,98838562.37859014,101124940.0,96525675.0,1,75.88805732172105,71.65244228001191,68.60230376862302,92.56116353996767,96.38925871573723,741465.1566618085,435415.21138277533,306049.94527903316,101537650.0,103895968.06925851,99179331.93074149
hourly,2024-03-13 19:00:00,103964000.0,104292000.0,103803000.0,104019000.0,341.48878694,35522283212.49837,103648600.0,103581069.04093315,102609500.0,102892725.96088871,101675800.0,102162124.07377422,100594216.66666667,100650909.79815523,98564991.66666667,98924189.44671261,101213280.0,96562605.0,1,76.31262556227746,71.94436274303197,68.83062040786707,87.8854345819722,93.05761530339517,811297.9191016853,510591.7529265574,300706.1661751279,101675800.0,104275960.61042424,99075639.38957576
hourly,2024-03-13 20:00:00,104019000.0,104600000.0,103788000.0,103797000.0,358.84481896,37375306626.18182,103908800.0,103653046.02728878,102833100.0,103057139.42254531,101814250.0,102317826.54293858,100699250.0,100754060.29657637,98636525.0,99004731.76990746,101289220.0,96598485.0,1,70.46939629171496,68.86186586550242,66.77274722139401,80.09850058686436,86.84836623626809,839055.2353255004,576284.449406346,262770.7859191544,101814250.0,104559981.37605911,99068518.62394089
hourly,2024-03-13 21:00:00,103797000.0,104097000.0,103002000.0,103292000.0,479.31450986,49617089361.81574,103931600.0,103532697.35152587,103026400.0,103099841.34571889,101968550.0,102410604.96742061,100809983.33333333,100837271.43439353,98704983.33333333,99075595.70759495,101355860.0,96640845.0,1,58.56790430072978,62.3206165335888,62.322257488956524,73.50940373476577,80.49777963453413,810955.6370925903,623218.6869435948,187736.9501489955,101968550.0,104680377.93080932,99256722.06919068
hourly,2024-03-13 22:00:00,103292000.0,103750000.0,102377000.0,103100000.0,532.2915407,54937565097.18684,103634400.0,103388464.90101725,103184900.0,103099870.19195181,102095050.0,102476261.63719007,100912650.0,100911459.25621669,98771241.66666667,99142114.78680825,101417360.0,96685090.0,1,54.486178323584504,59.987495951510525,60.70698291203438,64.55563243232064,72.7211789179836,764382.3833535016,651451.4262255762,112930.95712792536,102095050.0,104767944.86079119,99422155.13920881
hourly,2024-03-13 23:00:00,103100000.0,103747000.0,102720000.0,103330000.0,299.98977396,31008228170.07569,103507600.0,103368976.60067818,103345600.0,103141711.97523329,102223050.0,102557570.05269578,101020083.33333333,100990755.67404564,98830508.33333333,99211336.0300015,101471780.0,96728490.0,1,58.52575661854838,61.83093286726567,61.94749870368922,58.72355552102753,65.59619722937133,737530.0348872095,668667.1479579029,68862.88692930667,102223050.0,104873865.44355531,99572234.55644469
hourly,2024-03-14 00:00:00,103330000.0,103817000.0,103177000.0,103519000.0,263.83262995,27312355063.56836,103407600.0,103418984.40045212,103528100.0,103210309.79791813,102374750.0,102649134.8095819,101128733.33333333,101073648.9306343,98897358.33333333,99282537.08735685,101527580.0,96781080.0,1,61.778026596657284,63.32616138047662,62.95656893167539,58.89134870600634,60.723512219784844,723163.8925288618,679566.4968720947,43597.39565676707,102374750.0,104953032.48625888,99796467.51374112
hourly,2024-03-14 01:00:00,103519000.0,103827000.0,103228000.0,103824000.0,117.52441758,12159307689.54014,103413000.0,103553989.60030143,103660900.0,103321889.83466028,102540500.0,102761026.73247887,101244633.33333333,101163824.37553154,98964225.0,99357602.59004517,101577200.0,96831240.0,1,66.69504461036598,65.66376774451344,64.54946805715377,64.02155507299248,60.54548643334213,727997.6682591736,689252.7311495105,38744.93710966315,102540500.0,105038737.65251087,100042262.34748913
hourly,2024-03-14 02:00:00,103821000.0,103991000.0,103609000.0,103831000.0,91.26970698,9473496377.85222,103520800.0,103646326.40020096,103726200.0,103414455.3192675,102708350.0,102862928.94843327,101365983.33333333,101251272.75666165,99027808.33333333,99431543.04310228,101640100.0,96884115.0,1,66.80937170245862,65.71777683615164,64.58616564507807,67.5548350872109,63.48924628873659,724046.9493212998,696211.5747838684,27835.374537431402,102708350.0,105069311.20256178,100347388.79743822
hourly,2024-03-14 03:00:00,103831000.0,104126000.0,103663000.0,103967000.0,97.61827245,10143631054.89056,103694200.0,103753217.60013399,103664300.0,103514917.98849158,102862600.0,102968078.572392,101477266.66666667,101340312.99414815,99090050.0,99506509.27379481,101699440.0,96935115.0,1,69.20545417525446,66.81008682014823,65.31855515122469,71.2020753610755,67.59282184042631,723549.4122694284,701679.1422809805,21870.269988447893,102862600.0,105122080.08924314,100603119.91075686
hourly,2024-03-14 04:00:00,103968000.0,104214000.0,103600000.0,104214000.0,86.9170608,9032930707.5261,103871000.0,103906811.73342267,103689300.0,103642023.80876583,103013300.0,103086737.75597371,101552333.33333333,101434532.24024165,99150900.0,99584319.03786433,101767720.0,96986435.0,1,73.29098910930733,68.75710886743109,66.63443136377104,74.15193121213419,70.96961388680687,734617.7303938121,708266.8599035467,26350.87049026531,103013300.0,105206964.18770584,100819635.81229416
hourly,2024-03-14 05:00:00,104214000.0,104537000.0,104002000.0,104414000.0,158.21325272,16510136328.0733,104050000.0,104075874.48894846,103728800.0,103782383.11626294,103169150.0,103213143.68397622,101632533.33333333,101532219.7077747,99210958.33333333,99664148.47525501,101844000.0,97033055.0,1,76.26561856880163,70.27754158634542,67.67710977784685,78.21712154508721,74.52370937276565,750872.1935352087,716787.9266298792,34084.26690532954,103169150.0,105291128.34951057,101047171.65048943
hourly,2024-03-14 06:00:00,104414000.0,104600000.0,104159000.0,104404000.0,186.05335115,19416206150.68361,104166000.0,104185249.65929899,103789500.0,103895404.3678515,103311300.0,103326558.57121657,101705933.33333333,101626376.43866733,99277366.66666667,99742493.1285566,101928120.0,97078000.0,1,75.7733429674746,70.09386631294878,67.56625841796539,80.98948819749509,77.78618031823883,754252.5029076934,724280.841885442,29971.661022251355,103311300.0,105359294.56208213,101263305.43791787
hourly,2024-03-14 07:00:00,104404000.0,104410000.0,103912000.0,104053000.0,180.65504621,18812989721.86855,104210400.0,104141166.43953267,103865600.0,103924058.1191512,103446000.0,103395743.46919595,101774150.0,101705937.86690775,99341575.0,99813741.17601848,102007660.0,97115380.0,1,59.93199438475532,63.79169669891039,63.719724830381004,76.90246516613078,78.70302496957105,720305.4233230948,723485.7581729726,-3180.3348498777486,103446000.0,105298372.58955333,101593627.41044667
hourly,2024-03-14 08:00:00,104053000.0,104203000.0,103956000.0,104122000.0,191.96400015,19979516245.12061,104241400.0,104134777.62635511,103967800.0,103960047.5520328,103576350.0,103464910.75784396,101842433.33333333,101785153.0188124,99407283.33333333,99884952.06567107,102075980.0,97164070.0,1,61.76524878171593,64.46802273223233,64.14109899807515,75.77731033688049,77.88975456683546,691004.373240307,716989.4811864395,-25985.107946132543,103576350.0,105210652.84831245,101942047.15168755
hourly,2024-03-14 09:00:00,104121000.0,104869000.0,103800000.0,104317000.0,576.61395522,60223159276.55604,104262000.0,104195518.41757008,104066500.0,104024947.99711773,103706050.0,103546062.11423978,101904233.33333333,101868164.39524479,99477441.66666667,99958209.05632114,102144600.0,97218920.0,1,66.77706679417443,66.37930496027747,65.33578433423602,74.56999569745126,75.7499237334875,675728.5719134659,708737.2993318448,-33008.72741837893,103706050.0,105117596.88942836,102294503.11057164
hourly,2024-03-14 10:00:00,104315000.0,104500000.0,103884000.0,104340000.0,398.20162293,41480342878.99753,104247200.0,104243678.94504674,104148600.0,104082230.17945996,103838350.0,103621675.24621694,101964416.66666667,101949208.18556464,99548016.66666667,100030635.35291089,102223320.0,97271845.0,1,67.36570876316092,66.60746143099581,65.47822441348198,78.37290455563668,76.24007019665616,657894.4988293052,698568.7392313369,-40674.24040203169,103838350.0,104911239.70836619,102765460.29163381
hourly,2024-03-14 11:00:00,104340000.0,104382000.0,103960000.0,104001000.0,239.40760798,24930687353.3504,104166600.0,104162785.9633645,104166300.0,104067461.05592176,103913600.0,103657801.41324389,102008716.66666667,102016480.048333,99615108.33333333,100096261.21484625,102284640.0,97332985.0,1,51.63422837404027,60.13041716299139,61.5632110078766,73.9299090422686,75.62426976511885,609381.8261983693,680731.3566247434,-71349.53042637417,103913600.0,104781627.26127587,103045572.73872413
hourly,2024-03-14 12:00:00,104001000.0,104575000.0,103998000.0,104557000.0,235.49657808,24560500500.99416,104267400.0,104294190.642243,104238900.0,104156468.13666326,103982550.0,103743439.37388733,102073233.33333333,102099775.78445323,99685316.66666667,100169992.43443558,102338940.0,97400590.0,1,66.5714573000684,65.97452196522627,65.15148073603144,76.47407643656227,76.25896334482252,608782.0761177242,666341.5005233396,-57559.42440561543,103982550.0,104823196.73724723,103141903.26275277
hourly,2024-03-14 13:00:00,104553000.0,104800000.0,104215000.0,104555000.0,332.23584152,34726312018.35857,104354000.0,104381127.09482867,104297700.0,104228928.47545175,103981000.0,103820730.86208853,102132483.33333333,102180274.93906131,99753741.66666667,100242471.8983292,102400280.0,97475400.0,1,66.48528663293814,65.93708109716115,65.12851641179148,77.3640796873114,75.9226883887141,601214.9548167437,653316.1913820205,-52101.23656527675,103981000.0,104817063.70948517,103144936.29051483
hourly,2024-03-14 14:00:00,104554000.0,104599000.0,104288000.0,104557000.0,170.22527367,17781702913.20275,104402000.0,104439751.39655244,104332000.0,104288577.84355143,104010650.0,103890851.73236582,102195100.0,102258200.35089538,99823133.33333333,100313786.4124064,102475320.0,97540025.0,1,66.53582233902186,65.95788624753618,65.14141756107713,82.63696755371241,78.82504122586204,588594.390209794,640371.8311475752,-51777.440937781124,104010650.0,104885342.91453582,103135957.08546418
hourly,2024-03-14 15:00:00,104554000.0,104851000.0,104539000.0,104841000.0,244.08800462,25563595949.6264,104502200.0,104573500.93103497,104374700.0,104389018.23563299,104051750.0,103981342.04356906,102265783.33333333,102342882.30660371,99893800.0,100388616.38906085,102551540.0,97613900.0,1,73.22444189808154,68.86591155142818,66.96374505893485,86.74094050745549,82.24732924949312,594654.1257432699,631228.2900667142,-36574.164323444245,104051750.0,105002073.35217364,103101426.64782636
hourly,2024-03-14 16:00:00,104831000.0,105000000.0,104618000.0,104756000.0,332.24842907,34843280989.35691,104653200.0,104634333.95402333,104409900.0,104455742.19279061,104099700.0,104055118.99180058,102341750.0,102422000.91950195,99965141.66666667,100460804.54791935,102629360.0,97681305.0,1,68.4473833626071,67.02057707977383,65.88139099718919,87.11738990518148,85.4984326554498,585844.4698137492,622151.5260161211,-36307.056202371954,104099700.0,105091761.13988277,103107638.86011723
hourly,2024-03-14 17:00:00,104780000.0,105000000.0,104603000.0,104648000.0,225.58103857,23651949219.9402,104671400.0,104638889.30268222,104469400.0,104490698.15773778,104167500.0,104111583.84972434,102417950.0,102494984.4959117,100036108.33333333,100530014.3901025,102691120.0,97751825.0,1,62.411754792886924,64.6501329184827,64.49073073899042,85.07403654921387,86.31078898728363,563650.6428625286,610451.3493854026,-46800.70652287407,104167500.0,105111310.52960424,103223689.47039576
hourly,2024-03-14 18:00:00,104651000.0,104700000.0,104000000.0,104280000.0,370.02160012,38607295956.11352,104616400.0,104519259.53512149,104485200.0,104452389.40178545,104226500.0,104127623.48308392,102477516.66666667,102553509.5944064,100104191.66666667,100591997.62332395,102745740.0,97828220.0,1,46.212474168766306,57.22330667916122,59.9622786805661,65.80952380952384,79.33365008797307,510482.8223980367,590457.6439879294,-79974.82158989273,104226500.0,105025799.29840043,103427200.70159957
hourly,2024-03-14 19:00:00,104310000.0,104399000.0,103940000.0,104100000.0,291.8395846,30390551033.47105,104525000.0,104379506.35674767,104463500.0,104388318.60146081,104265000.0,104124992.67517117,102531083.33333333,102604214.19786847,100171733.33333333,100649981.13368222,102801800.0,97907535.0,1,40.25071520890677,53.95817668327973,57.8751065575195,46.61904761904764,65.83420265926179,448650.68018342555,562096.2512270287,-113445.57104360312,104265000.0,104948231.02357937,103581768.97642063
hourly,2024-03-14 20:00:00,104097000.0,104300000.0,103551000.0,103838000.0,381.03324046,39597589469.84715,104324400.0,104199004.2378318,104413300.0,104288260.67392248,104280950.0,104097660.03944057,102588316.66666667,102644666.19138096,100236391.66666667,100702675.66039823,102854420.0,97979265.0,1,33.017451256063495,49.52827396187443,54.95176303141501,28.268921095008068,46.899164174526526,374193.5809533745,524515.7171722979,-150322.13621892338,104280950.0,104903008.88196693,103658891.11803307
hourly,2024-03-14 21:00:00,103838000.0,104066000.0,103425000.0,103871000.0,357.04231174,37015703443.71003,104147400.0,104089669.49188787,104400300.0,104212395.09684566,104283300.0,104076073.36901766,102637250.0,102684873.85723732,100300541.66666667,100755044.65774703,102909580.0,98040850.0,1,34.74075640507455,50.08414338331356,55.25069768676425,24.37474120082818,33.08756997162797,314226.4111184031,482457.85596151894,-168231.44484311587,104283300.0,104898406.70020247,103668193.29979753
hourly,2024-03-14 22:00:00,103884000.0,104100000.0,100000000.0,101751000.0,1863.87224298,190036864718.9916,103568000.0,103310112.99459192,104119700.0,103764868.715601,104179300.0,103854637.8100636,102635733.33333333,102654255.04224594,100348475.0,100771506.72951981,102921080.0,98084100.0,1,11.86389354694348,28.425270919410373,38.16656972644136,27.714741200828175,26.78613449888815,94545.8488702774,404875.45454327064,-310329.60567299323,104179300.0,105459829.51218678,102898770.48781322
hourly,2024-03-14 23:00:00,101714000.0,103499000.0,101500000.0,102266000.0,1085.37120314,111333557727.44264,103165200.0,102962075.32972795,103890800.0,103492347.13094626,104094250.0,103703338.97100993,102648700.0,102641525.36872968,100405258.33333333,100796209.09762692,102937280.0,98133935.0,1,25.72554111940941,35.69978622680691,42.686894680498476,36.21915343915346,29.436211946936613,-37563.37624002993,316387.68838661053,-353951.06462664047,104094250.0,105633888.764879,102554611.235121
hourly,2024-03-15 00:00:00,102270000.0,103065000.0,101297000.0,101444000.0,604.48611387,61664662740.28568,102634000.0,102456050.21981865,103579500.0,103119920.37986512,103955750.0,103488163.83091374,102659350.0,102602262.24188608,100453875.0,100806916.38526945,102935220.0,98173255.0,1,19.89803684514894,30.390548627014084,38.027801254820325,36.40666666666669,33.44685376888278,-206212.33179666102,211867.68434995622,-418080.01614661724,103955750.0,105896214.1739874,102015285.8260126
hourly,2024-03-15 01:00:00,101444000.0,102099000.0,100501000.0,102087000.0,614.39288273,62199056297.56373,102283800.0,102333033.47987911,103304100.0,102932116.67443511,103839400.0,103354719.656541,102676966.66666667,102585368.39788981,100510791.66666667,100828074.79212451,102951840.0,98213770.0,1,33.62065528703088,38.14046530919209,43.12634823597054,38.64666666666668,37.09082892416229,-284701.2590071559,112553.89567853382,-397255.1546856897,103839400.0,105936874.31073965,101741925.68926035
hourly,2024-03-15 02:00:00,102074000.0,102233000.0,101300000.0,101682000.0,182.31522263,18549083980.43795,101846000.0,102116022.31991942,102996700.0,102704822.73362872,103703300.0,103195413.02258472,102690583.33333333,102555749.7618934,100564716.66666667,100842189.25837038,102964920.0,98258850.0,1,29.861453711519633,35.462374103868235,40.90090856615758,34.75333333333335,36.60222222222225,-375258.6662631482,14991.383290197424,-390250.0495533456,103703300.0,105991129.59431724,101415470.40568276
hourly,2024-03-15 03:00:00,101685000.0,101759000.0,100201000.0,100936000.0,257.76228292,26003438722.55972,101683000.0,101722681.54661295,102625500.0,102383218.60024168,103547450.0,102980230.8299576,102680183.33333333,102502643.21232313,100610933.33333333,100843739.84914114,102979520.0,98295745.0,1,24.076355015139796,31.126837455756117,37.189283846424594,31.36666666666669,34.922222222222246,-501441.72133536637,-88295.23763491533,-413146.48370045103,103547450.0,106139427.70255235,100955472.29744765
hourly,2024-03-15 04:00:00,100936000.0,101346000.0,100000000.0,100206000.0,544.52624468,54625767497.29859,101271000.0,101217121.03107531,102218100.0,101987360.672925,103351650.0,102716018.36996163,102657800.0,102427343.43486992,100651475.0,100833198.69460988,102972240.0,98324915.0,1,19.715773010861046,27.57423042372578,34.01747832029483,18.826666666666686,28.315555555555587,-652822.271932289,-201200.64449439006,-451621.62743789895,103351650.0,106324530.31695686,100378769.68304314
hourly,2024-03-15 05:00:00,100206000.0,102850000.0,100079000.0,101980000.0,356.52624751,36251974420.87211,101378200.0,101471414.02071688,102006100.0,101986022.36875682,103234800.0,102645921.38234624,102669183.33333333,102412676.43700533,100704133.33333333,100852154.08808741,102996440.0,98371920.0,1,46.95421013463013,44.23187688733938,45.81047407638284,20.81333333333335,23.668888888888915,-622470.0278480202,-285454.5211651161,-337015.5066829041,103234800.0,106231536.02089831,100238063.97910169
